cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,polygon_wkt
CEG2000_f4_r0021_c0106,江西,21,106,116.2,26.900000000000002,-0.5673159937939795,0.6730869108128238,1764.261776808789,29.065619293109815,16,39.09665355259779,34.40585450851168,36.70257694074852,31.266236694999503,31.39687883490991,20.11606914373636,23.184830033257107,19.90084202687065,29.38557297193196,26.492957515865335,26.147509593445978,30.734462012135847,"POLYGON ((116 26.7, 116.40000599999999 26.7, 116.40000599999999 27.1, 116 27.1, 116 26.7))"
CEG2000_f4_r0021_c0107,江西,21,107,116.56666566666667,26.933333333333337,-0.3787162043277198,0.9038839753220859,1764.2353132790938,28.986111310559515,12,38.60930566012443,35.12333157779391,36.124592072606625,31.032751953802354,31.4072795076478,19.879415415120494,23.196695901550996,19.974801743343914,29.230057148347516,27.06740311247748,26.29323122221891,29.98367850947716,"POLYGON ((116.4 26.7, 116.8 26.7, 116.8 27.1, 116.4 27.1, 116.4 26.7))"
CEG2000_f4_r0022_c0100,江西,22,100,113.84166816666668,27.316667166666665,-3.1293703847496994,0.9550154519228559,1757.9613229280003,32.58084261413977,12,43.95201782560072,39.39577529704425,41.27589121218419,34.40363807432339,31.628173330766007,23.981915266945233,27.001130012016635,23.834997053829724,31.13892504072106,26.975406845466765,27.29553147558484,40.090790734124205,"POLYGON ((113.59999400000001 27.100002, 114 27.100002, 114 27.5, 113.59999400000001 27.5, 113.59999400000001 27.100002))"
CEG2000_f4_r0022_c0101,江西,22,101,114.2,27.300000500000003,-3.110616898852259,0.7635889415842515,1757.9613229280003,31.994574961054997,16,44.09607887809858,36.38998165756609,40.73229296551242,33.42749441949018,31.59285441594116,23.229356723148854,26.68757695607763,23.286465581470942,30.764835144623454,27.184393619629002,27.429559999721693,38.97413045640528,"POLYGON ((114 27.100002, 114.40000599999999 27.100002, 114.40000599999999 27.5, 114 27.5, 114 27.100002))"
CEG2000_f4_r0022_c0102,江西,22,102,114.5999985,27.300000500000003,-3.0957665772646528,0.5124873851967161,1757.934953903696,35.06448622273177,16,46.31854586172564,37.437289076194155,44.55399846050938,37.00125152034751,35.86289439790047,24.840040326293362,28.272668699790394,25.13917673234367,34.43788737245768,31.07088805263898,31.77638723895614,43.82226587794821,"POLYGON ((114.4 27.100002, 114.8 27.100002, 114.8 27.5, 114.4 27.5, 114.4 27.100002))"
CEG2000_f4_r0022_c0103,江西,22,103,115.0,27.300000500000003,-3.0536340732406737,0.2613839455404435,1757.8822158551495,38.055903267881405,16,47.850901841167776,39.73666565336886,48.78809317303759,40.710031710660814,39.99712114224824,26.062605171256696,30.7456150285508,27.41900571181857,37.953396342583076,33.072296157324274,35.78906183352317,48.27678760250392,"POLYGON ((114.800006 27.100002, 115.199994 27.100002, 115.199994 27.5, 114.800006 27.5, 114.800006 27.100002))"
CEG2000_f4_r0022_c0104,江西,22,104,115.4000015,27.300000500000003,-2.288461941515298,0.022678657741764054,1757.934953903696,34.86668335782564,16,45.02694361087559,38.374507534642376,44.92247573305618,37.371338742164895,37.03474481164212,24.10654490496991,28.824417062189912,25.56148096550223,34.42194213953618,30.1268486039642,31.50754073617227,40.958714850649116,"POLYGON ((115.2 27.100002, 115.6 27.100002, 115.6 27.5, 115.2 27.5, 115.2 27.100002))"
CEG2000_f4_r0022_c0105,江西,22,105,115.8,27.300000500000003,-0.1038602046826453,0.21961095682160564,1757.9613229280003,31.540675711593906,16,42.32328263851187,34.561785619214575,41.589388483653146,33.534253773821554,34.00539925118031,21.794479908087503,26.183621970063676,22.348018291878358,30.780374620395417,27.461346782756273,28.44265216304571,35.283868824718986,"POLYGON ((115.59999400000001 27.100002, 116 27.100002, 116 27.5, 115.59999400000001 27.5, 115.59999400000001 27.100002))"
CEG2000_f4_r0022_c0106,江西,22,106,116.2,27.300000500000003,-0.04980835048109142,0.4485978320786567,1757.9613229280003,28.916541300230428,16,39.73713286513435,32.38434633589985,37.76287240746648,31.34210942418379,31.54511556535118,20.00248397715368,23.269005742767256,19.684094361021817,28.30361592643269,25.905717208894664,25.69860381903347,31.25424500223952,"POLYGON ((116 27.100002, 116.40000599999999 27.100002, 116.40000599999999 27.5, 116 27.5, 116 27.100002))"
CEG2000_f4_r0022_c0107,江西,22,107,116.5999985,27.300000500000003,-0.03274620100662642,0.677583848634919,1757.934953903696,30.83744807477631,16,40.2764143851118,34.22747311964965,39.11106867954474,34.01752546146334,33.64606173748822,21.321655342346595,25.52222051656442,22.01733979815886,30.55448202127908,28.274911248720557,27.868225667942642,33.12142299271273,"POLYGON ((116.4 27.100002, 116.8 27.100002, 116.8 27.5, 116.4 27.5, 116.4 27.100002))"
