dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
浙江,CEG2000_f4_r0029_c0119,9,27.68076146015445,24.026628135792368,3.654133324362082,0.15208681400110965,2,29.178044233266007,5,2.9047721073376263,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,10,30.978743934637816,27.68076146015445,3.2979824744833657,0.11914348813094262,2,29.178044233266007,5,2.9047721073376263,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,11,34.036612670768676,30.978743934637816,3.0578687361308603,0.09870860944467828,3,32.92959099270833,5,2.9047721073376263,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,12,47.23892316191238,34.036612670768676,13.202310491143706,0.387885557791775,7,47.9357780304776,8,11.619088429350501,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0030_c0114,1,41.25391634365742,,,,5,40.43268451159296,4,,2.001836283233168,0.8946536648392822
浙江,CEG2000_f4_r0030_c0114,2,39.75299054365135,41.25391634365742,-1.5009258000060726,-0.03638262577310026,5,40.43268451159296,3,-2.9047721073376245,2.001836283233168,0.8946536648392822
浙江,CEG2000_f4_r0030_c0114,3,44.65578117433567,39.75299054365135,4.902790630684322,0.1233313661094438,6,44.18423127103528,6,5.8095442146752525,2.001836283233168,0.8946536648392822
浙江,CEG2000_f4_r0030_c0114,4,39.16316185046589,44.65578117433567,-5.492619323869782,-0.12299906483388248,5,40.43268451159296,2,-5.80954421467525,2.001836283233168,0.8946536648392822
浙江,CEG2000_f4_r0030_c0114,5,39.01821791497277,39.16316185046589,-0.14494393549311724,-0.0037010274105688168,5,40.43268451159296,4,0.0,2.001836283233168,0.8946536648392822
浙江,CEG2000_f4_r0030_c0114,6,27.348642971050193,39.01821791497277,-11.66957494392258,-0.2990801622296676,2,29.178044233266007,0,-11.619088429350501,2.001836283233168,0.8946536648392822
