cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,reference_degree,is_topological_boundary,is_geographic_boundary,polygon_wkt
CEG2000_f4_r0020_c0111,福建,20,111,118.2,26.500000500000002,1.5240748245651585,0.2356053605800647,1770.4762743030522,28.547410366863538,16,36.54731259923738,35.26057378206037,37.125521880670796,29.975423970928784,33.21813304026058,19.329553063950932,22.7340434285761,18.69482708480059,27.699074963914125,26.785427301264743,26.49487488972924,28.79240395346756,4,False,False,"POLYGON ((118 26.3, 118.40000599999999 26.3, 118.40000599999999 26.700002, 118 26.700002, 118 26.3))"
CEG2000_f4_r0020_c0112,福建,20,112,118.5999985,26.500000500000002,0.9028943170945121,0.2929317488999938,1770.449717557293,27.292726754081503,16,35.3297190327888,31.738380620553173,37.06855501557274,29.378024272092205,31.471577378353697,19.42334953966536,21.061145578953614,17.627314119063417,25.528386541815735,25.944880965295315,25.494698701661115,27.432007340319384,4,False,False,"POLYGON ((118.4 26.3, 118.8 26.3, 118.8 26.700002, 118.4 26.700002, 118.4 26.3))"
CEG2000_f4_r0020_c0113,福建,20,113,119.0,26.500000500000002,0.5786168951320856,0.3830776860765117,1770.3966040658374,25.954678413527674,16,34.07147824098301,31.066314109136947,35.30227852906324,28.458274692332353,29.552170222891878,19.145677861907554,19.592874029920583,16.752375409591398,22.939816674118894,24.95893507321911,23.97988067021355,25.666007630749682,4,False,False,"POLYGON ((118.800006 26.3, 119.199994 26.3, 119.199994 26.700002, 118.800006 26.700002, 118.800006 26.3))"
CEG2000_f4_r0020_c0114,福建,20,114,119.4000015,26.500000500000002,0.414456951593973,0.47647921393266923,1770.449717557293,26.6350586217572,16,34.56136956696612,31.55994271902493,35.63308790104977,30.580571679668587,30.2096012674499,20.340808254046994,20.015762194746706,17.399588548899118,23.246147288271988,25.126779513106936,24.39425294942728,26.61315654226425,3,True,False,"POLYGON ((119.2 26.3, 119.6 26.3, 119.6 26.700002, 119.2 26.700002, 119.2 26.3))"
CEG2000_f4_r0021_c0107,福建,21,107,116.699997,26.799999999999997,2.607197429243644,0.9436594441412199,1764.2353132790938,27.86796812778631,4,38.36436650508926,35.09591735833654,34.339270232875364,29.216023675278947,30.46408364942921,19.269748613562935,21.740451932113906,18.856480203735114,27.80531238713208,26.039138153651006,25.365437144495182,28.009082767104772,2,True,True,"POLYGON ((116.4 26.7, 116.8 26.7, 116.8 27.1, 116.4 27.1, 116.4 26.7))"
CEG2000_f4_r0021_c0108,福建,21,108,117.0142852857143,26.87857142857143,2.4503340135080434,0.8835246760828571,1764.1823862197664,27.70013590137876,14,38.63876014031437,37.03160413845338,34.21983347642148,28.97029460951777,30.15780734600182,19.223038465310413,20.85643626870795,18.818905561584142,25.746927175003236,25.51442330659301,25.017210163773623,28.42638575461358,4,False,True,"POLYGON ((116.800006 26.7, 117.199994 26.7, 117.199994 27.1, 116.800006 27.1, 116.800006 26.7))"
CEG2000_f4_r0021_c0109,福建,21,109,117.4000015,26.900000000000002,2.237746546698511,0.7358705868418284,1764.2353132790938,27.854224204844556,16,37.74371518279019,38.40114955211496,33.52555112290114,28.561332237490188,31.043166300948084,18.85306599228073,20.88113642274799,19.135939402424068,26.41627403010859,25.680696933016854,25.609243705864053,28.693512150960895,4,False,False,"POLYGON ((117.2 26.7, 117.6 26.7, 117.6 27.1, 117.2 27.1, 117.2 26.7))"
CEG2000_f4_r0021_c0110,福建,21,110,117.8,26.900000000000002,1.9346836245116488,0.4685242428807154,1764.261776808789,29.1507901205614,16,37.86844133416003,39.30519059547043,36.093158160083874,29.398581924690305,33.56228496497037,19.389287702980745,22.481979617372282,19.355125944995766,28.216085645961737,26.697570612946823,27.01311319099873,30.677781395080036,4,False,False,"POLYGON ((117.59999400000001 26.7, 118 26.7, 118 27.1, 117.59999400000001 27.1, 117.59999400000001 26.7))"
CEG2000_f4_r0021_c0111,福建,21,111,118.2,26.900000000000002,1.5451931471275655,0.43535552288863927,1764.261776808789,29.35361990038747,16,37.48610201271552,38.27060413993599,37.502285264479724,30.133478054443625,34.06034041715449,19.145886314058853,23.646036294437263,19.30893585705468,28.135835306650936,27.201346913542665,27.370896230614385,30.14961408934589,4,False,False,"POLYGON ((118 26.7, 118.40000599999999 26.7, 118.40000599999999 27.1, 118 27.1, 118 26.7))"
CEG2000_f4_r0021_c0112,福建,21,112,118.5999985,26.900000000000002,1.1629581175663029,0.5872614542340999,1764.2353132790938,27.26413811275364,16,35.11696909165624,36.38859974851652,37.17252439331584,28.52415480201292,30.53890134416229,18.171459948442273,21.61913769159741,18.10541374599688,25.179465654770787,25.068252564632836,24.833314603918616,26.641811048848645,4,False,False,"POLYGON ((118.4 26.7, 118.8 26.7, 118.8 27.1, 118.4 27.1, 118.4 26.7))"
